home_country,source_currency,dest_currency,channel,amount_src,amount_usd,fee,exchange_rate_src_to_dest,location_mismatch,kyc_tier,account_age_days,device_trust_score,risk_score_internal,txn_velocity_24h,corridor_risk,day_of_week,year,is_fraud
US,USD,MXN,mobile,168.63,168.63,4.14,17.241379,FALSE,standard,1018,0.934,0.087,0,0.2,Friday,2022,0
CA,CAD,CAD,mobile,93.62,69.28,2.53,1,FALSE,standard,947,0.625,0.268,1,0,Friday,2022,0
US,USD,INR,ATM,136.47,136.47,3.23,83.333333,FALSE,standard,1016,0.944,0.247,0,0,Friday,2022,0
US,USD,INR,mobile,226.48,226.48,4.67,83.333333,FALSE,standard,298,0.336,0.166,0,0,Friday,2022,0
US,USD,NGN,mobile,115.29,115.29,2.78,1111.111111,FALSE,standard,1016,0.944,0.247,0,0.25,Friday,2022,0
US,USD,GBP,ATM,81.19,81.19,-1,0.8,FALSE,standard,147,-0.1,0.391,1,0,Friday,2022,0
US,USD,GBP,ATM,839.36,839.36,13.05,0.8,FALSE,standard,147,0.551,0.391,0,0,Friday,2022,0
US,USD,EUR,mobile,139.59,139.59,2.7,0.925926,FALSE,standard,859,0.96,0.363,4,0,Saturday,2022,0
US,USD,CNY,mobile,201.78,201.78,4.86,7.142857,FALSE,standard,147,0.551,0.391,3,0,Saturday,2022,0
US,USD,PHP,web,141.7,141.7,2.02,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Saturday,2022,0
US,USD,GBP,mobile,76.2,410.97,110.92,0.8,FALSE,unknown,298,0.68,0.166,0,0,Saturday,2022,0
CA,CAD,MXN,mobile,196.31,145.27,4.56,12.758621,FALSE,standard,947,0.625,0.268,0,0,Saturday,2022,0
US,USD,CAD,web,110.68,110.68,2.57,1.351351,FALSE,enhanced,367,0.939,0.176,0,0,Saturday,2022,0
US,USD,GBP,mobile,155.17,155.17,3.06,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Saturday,2022,0
US,USD,USD,ATM,107.4,107.4,1.97,1,FALSE,standard,34,0.427,0.068,1,0,Saturday,2022,0
US,USD,USD,mobile,272.72,272.72,5.91,1,FALSE,standard,298,0.336,0.166,0,0,Saturday,2022,0
US,USD,MXN,web,89.6,89.6,2.12,17.241379,FALSE,enhanced,367,0.939,0.176,1,0.2,Saturday,2022,0
US,USD,GBP,mobile,186.87,186.87,3.48,0.8,FALSE,standard,298,0.336,0.166,4,0,Saturday,2022,0
US,USD,PHP,ATM,271.86,271.86,5.82,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Saturday,2022,0
US,USD,GBP,web,155.02,155.02,3.28,0.8,FALSE,standard,298,0.336,0.166,0,0,Sunday,2022,0
US,USD,INR,mobile,110.85,110.85,2.57,83.333333,FALSE,standard,263,0.522,0.223,0,0,Sunday,2022,0
US,USD,PHP,mobile,106.16,106.16,2.8,58.823529,TRUE,standard,263,0.522,0.223,0,0.1,Sunday,2022,0
US,USD,CNY,mobile,289.09,289.09,5.79,7.142857,FALSE,standard,298,0.336,0.166,0,0,Monday,2023,0
UK,GBP,EUR,mobile,160.85,201.07,3.55,1.157407,FALSE,standard,718,0.953,0.169,0,0.05,Sunday,2022,0
US,USD,USD,mobile,86.21,86.21,2.47,1,FALSE,standard,1018,0.934,0.087,0,0,Sunday,2022,0
UK,GBP,EUR,web,165.39,206.73,4.07,1.157407,FALSE,standard,281,0.704,0.522,0,0.05,Sunday,2022,0
UK,GBP,USD,web,221.21,276.52,3.89,1.25,FALSE,standard,718,0.953,0.169,0,0,Sunday,2022,0
US,USD,NGN,mobile,194.39,194.39,4.44,1111.111111,FALSE,enhanced,367,0.939,0.176,0,0.25,Monday,2022,0
US,USD,USD,mobile,81.55,81.55,1.99,1,FALSE,standard,1018,0.934,0.087,0,0,Monday,2022,0
US,USD,USD,web,111.09,111.09,2.16,1,FALSE,low,954,0.576,0.332,0,0,Monday,2022,0
UK,GBP,MXN,mobile,20.39,410.97,110.92,21.551724,FALSE,unknown,4,0.68,0.407,1,0,Monday,2022,0
US,USD,GBP,mobile,67.39,67.39,1.8,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Monday,2022,0
UK,GBP,CAD,mobile,313.53,391.92,5.53,1.689189,FALSE,standard,4,0.892,0.407,0,0,Monday,2022,0
US,USD,CAD,ATM,34.08,34.08,2.03,1.351351,FALSE,standard,147,0.401,0.391,1,0,Monday,2022,0
US,USD,INR,mobile,130.95,130.95,3.53,83.333333,FALSE,standard,1016,0.944,0.247,0,0,Tuesday,2022,0
US,USD,USD,mobile,51.74,51.74,2.17,1,FALSE,low,242,0.333,0.263,0,0,Tuesday,2022,0
US,USD,GBP,mobile,229.39,229.39,4.45,0.8,TRUE,standard,263,0.522,0.223,0,0,Tuesday,2022,0
US,USD,GBP,mobile,441.49,441.49,8.11,0.8,FALSE,enhanced,257,0.744,0.257,0,0,Tuesday,2022,0
US,USD,CAD,web,76.99,76.99,2.36,1.351351,FALSE,enhanced,257,0.894,0.257,0,0,Tuesday,2022,0
US,USD,MXN,mobile,299.69,299.69,6.22,17.241379,FALSE,enhanced,257,0.894,0.257,0,0.2,Tuesday,2022,0
US,USD,CNY,mobile,164,164,4.02,7.142857,FALSE,standard,263,0.522,0.223,0,0,Tuesday,2022,0
US,USD,EUR,web,172.15,172.15,3.26,0.925926,FALSE,standard,263,0.372,0.223,0,0,Tuesday,2022,0
CA,CAD,CAD,mobile,277.4,205.28,5.51,1,FALSE,low,824,0.607,0.282,0,0,Wednesday,2022,0
US,USD,GBP,web,169.99,169.99,2.99,0.8,FALSE,standard,1018,0.934,0.087,0,0,Wednesday,2022,0
UK,GBP,GBP,ATM,131.38,164.22,2.29,1,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2022,0
UK,GBP,NGN,web,182.25,227.81,3.65,1388.888889,FALSE,standard,718,0.953,0.169,0,0.22,Wednesday,2022,0
US,USD,PHP,ATM,240.24,240.24,4.18,58.823529,FALSE,enhanced,367,0.939,0.176,0,0.1,Wednesday,2022,0
UK,GBP,MXN,web,79.31,410.97,110.92,21.551724,FALSE,unknown,4,0.68,0.407,0,0,Wednesday,2022,0
UK,GBP,PHP,mobile,97.9,122.38,2.43,73.529412,TRUE,standard,4,0.892,0.407,0,0,Wednesday,2022,0
US,USD,EUR,web,378.87,378.87,7.34,0.925926,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2022,0
US,USD,NGN,web,79.06,79.06,2.19,1111.111111,FALSE,standard,1018,0.934,0.087,1,0.25,Wednesday,2022,0
US,USD,GBP,mobile,155.95,155.95,3.7,0.8,FALSE,standard,263,0.522,0.223,0,0,Thursday,2022,0
US,USD,CNY,mobile,142.08,142.08,4.22,7.142857,FALSE,standard,298,0.336,0.166,0,0,Thursday,2022,0
US,USD,USD,mobile,152.42,152.42,3.14,1,FALSE,standard,1018,0.934,0.087,0,0,Thursday,2022,0
US,USD,EUR,mobile,302.23,410.97,110.92,0.925926,FALSE,unknown,147,0.68,0.391,0,0,Thursday,2022,0
US,USD,NGN,ATM,96.33,96.33,2.85,1111.111111,FALSE,enhanced,257,0.744,0.257,0,0.25,Thursday,2022,0
CA,CAD,EUR,mobile,281.77,208.51,4.89,0.685185,TRUE,standard,172,0.881,0.199,0,0,Thursday,2022,0
UK,GBP,EUR,mobile,137.43,171.79,2.78,1.157407,FALSE,standard,969,0.75,0.258,0,0.05,Thursday,2022,0
US,USD,GBP, web  ,282.93,282.93,5.44,0.8,FALSE,enhanced,257,0.894,0.257,0,0,Thursday,2022,0
US,USD,USD,mobile,148.51,148.51,3.6,1,FALSE,standard,716,0.912,0.029,4,0,Friday,2022,0
US,USD,GBP,mobile,256.37,256.37,4.72,0.8,FALSE,standard,147,0.551,0.391,0,0,Friday,2022,0
US,USD,PHP,mobile,200.57,200.57,4.6,58.823529,FALSE,standard,1016,0.944,0.247,0,0.1,Friday,2022,0
UK,GBP,CAD,mobile,171.35,214.19,3.64,1.689189,FALSE,standard,4,0.892,0.407,1,0,Friday,2022,0
CA,CAD,NGN,mobile,81.76,60.5,2.99,822.222222,FALSE,standard,947,0.625,0.268,0,0,Friday,2022,0
US,USD,INR,mobile,137.33,137.33,3.1,83.333333,FALSE,standard,1018,0.934,0.087,0,0,Friday,2022,0
US,USD,CNY,web,9990.28,9990.28,150.45,7.142857,FALSE,enhanced,257,0.894,0.257,0,0,Friday,2022,0
UK,GBP,CNY,mobile,155.16,193.95,3.31,8.928571,FALSE,standard,718,0.953,0.169,0,0,Friday,2022,0
US,USD,USD,web,214.84,214.84,4.08,1,FALSE,standard,1018,0.784,0.087,0,0,Friday,2022,0
US,USD,USD,mobile,720.19,720.19,11.68,1,FALSE,enhanced,367,0.939,0.176,0,0,Friday,2022,0
US,USD,CNY,mobile,78.23,78.23,2.26,7.142857,FALSE,standard,263,0.522,0.223,0,0,Friday,2022,0
US,USD,NGN,mobile,561.54,561.54,8.95,1111.111111,FALSE,standard,147,0.401,0.391,0,0.25,Friday,2022,0
US,USD,CAD,ATM,151.03,151.03,2.97,1.351351,FALSE,standard,859,0.96,0.363,0,0,Saturday,2022,0
US,USD,CNY,mobile,313.92,313.92,5.98,7.142857,FALSE,standard,298,0.336,0.166,0,0,Saturday,2022,0
US,USD,MXN,ATM,137.35,137.35,3.18,17.241379,FALSE,enhanced,367,0.939,0.176,0,0.2,Saturday,2022,0
US,USD,CNY,mobile,78.53,78.53,3.03,7.142857,FALSE,standard,263,0.522,0.223,0,0,Saturday,2022,0
CA,CAD,CAD,mobile,249,184.26,5.61,1,FALSE,standard,947,0.625,0.268,0,0,Saturday,2022,0
US,USD,MXN,ATM,159.57,159.57,4.21,17.241379,FALSE,enhanced,367,0.939,0.176,0,0.2,Saturday,2022,0
US,USD,NGN,web,81.35,81.35,2.44,1111.111111,TRUE,enhanced,257,0.894,0.257,3,0.25,Sunday,2022,0
CA,CAD,PHP,mobile,279.77,207.03,5.14,43.529412,FALSE,standard,172,0.881,0.199,0,0,Sunday,2022,0
US,USD,CAD,mobile,450.53,450.53,8.3,1.351351,FALSE,standard,263,0.522,0.223,0,0,Sunday,2022,0
US,USD,CNY,mobile,285.43,285.43,4.86,7.142857,FALSE,standard,263,0.522,0.223,0,0,Sunday,2022,0
UK,GBP,GBP,mobile,178.77,223.46,3.44,1,FALSE,standard,4,0.892,0.407,0,0,Sunday,2022,0
US,USD,CAD,web,425.18,425.18,7.71,1.351351,TRUE,standard,1016,0.944,0.247,0,0,Sunday,2022,0
US,USD,CNY,web,187.71,187.71,4.4,7.142857,FALSE,enhanced,367,0.939,0.176,0,0,Sunday,2022,0
US,USD,USD,ATM,159.14,159.14,3.32,1,FALSE,standard,298,0.336,0.166,0,0,Sunday,2022,0
US,USD,CAD,mobile,118.08,118.08,2.28,1.351351,FALSE,enhanced,367,0.939,0.176,0,0,Monday,2022,0
CA,CAD,USD,mobile,444.39,328.85,8.33,0.74,FALSE,standard,947,0.625,0.268,0,0,Monday,2022,0
US,USD,USD,mobile,45.11,45.11,1.6,1,FALSE,standard,298,0.336,0.166,0,0,Monday,2022,0
US,USD,GBP,mobile,246.86,246.86,5.06,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Monday,2022,0
US,USD,CNY,mobile,150.64,150.64,3.49,7.142857,FALSE,standard,147,0.401,0.391,1,0,Monday,2022,0
UK,GBP,MXN,mobile,490.95,613.69,9.27,21.551724,TRUE,standard,718,0.953,0.169,0,0,Monday,2022,0
US,USD,CNY,mobile,113.76,113.76,3.1,7.142857,FALSE,enhanced,585,0.883,0.554,0,0,Monday,2022,0
CA,CAD,PHP,web,9996.39,7397.33,150.81,43.529412,FALSE,standard,564,0.658,0.4,0,0,Tuesday,2022,0
US,USD,GBP,web,152.88,152.88,4.05,0.8,FALSE,standard,263,0.522,0.223,0,0,Tuesday,2022,0
UK,GBP,PHP,mobile,59.85,74.81,2.51,73.529412,FALSE,standard,718,0.953,0.169,0,0,Tuesday,2022,0
US,USD,CAD,web,460.01,460.01,7.97,1.351351,FALSE,enhanced,367,0.939,0.176,0,0,Tuesday,2022,0
CA,CAD,USD,web,77.97,57.7,2.25,0.74,FALSE,standard,1041,0.867,0.245,0,0,Tuesday,2022,0
US,USD,CAD,web,101.92,101.92,1.62,1.351351,FALSE,standard,147,0.551,0.391,0,0,Tuesday,2022,0
UK,GBP,CNY,mobile,148.84,186.05,3.8,8.928571,FALSE,standard,4,0.892,0.407,0,0,Tuesday,2022,0
US,USD,CAD,mobile,179.26,179.26,3.21,1.351351,FALSE,standard,298,0.336,0.166,0,0,Tuesday,2022,0
US,USD,NGN,ATM,127.76,127.76,3.04,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Tuesday,2022,0
US,USD,CAD,mobile,155.54,155.54,3.27,1.351351,FALSE,standard,263,0.522,0.223,1,0,Wednesday,2022,0
US,USD,PHP,ATM,698.2,698.2,11.06,58.823529,TRUE,standard,298,0.336,0.166,0,0.1,Wednesday,2022,0
US,USD,USD,mobile,60.4,60.4,2.15,1,TRUE,enhanced,367,0.939,0.176,0,0,Wednesday,2022,0
US,USD,NGN,web,273.62,273.62,5.19,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Wednesday,2022,0
US,USD,GBP,mobile,47.18,47.18,2.35,0.8,FALSE,enhanced,367,0.939,0.176,1,0,Wednesday,2022,0
US,USD,INR,mobile,57.57,57.57,2.83,83.333333,FALSE,enhanced,367,0.789,0.176,0,0,Wednesday,2022,0
UK,GBP,GBP,mobile,117.68,147.09,2.51,1,FALSE,standard,4,0.742,0.407,0,0,Wednesday,2022,0
US,USD,NGN,mobile,-37.08,37.08,9999.99,1111.111111,FALSE,standard,298,-0.1,0.166,0,0.25,Thursday,2022,0
US,USD,CAD,mobile,81.24,81.24,2.08,1.351351,TRUE,standard,263,0.522,0.223,0,0,Thursday,2022,0
CA,CAD,CAD,mobile,90.67,67.1,2.72,1,FALSE,low,824,0.607,0.282,0,0,Thursday,2022,0
US,USD,GBP,web,592.01,592.01,10.48,0.8,FALSE,enhanced,367,0.939,0.176,0,0,Thursday,2022,0
US,USD,USD,ATM,346.63,346.63,5.84,1,FALSE,enhanced,257,0.894,0.257,0,0,Thursday,2022,0
US,USD,CAD,mobile,157.68,157.68,3.5,1.351351,TRUE,enhanced,367,0.939,0.176,1,0,Thursday,2022,0
CA,CAD,CAD,ATM,76.29,56.46,2.37,1,FALSE,standard,172,0.881,0.199,0,0,Friday,2022,0
US,USD,CNY,MOBILE,103.38,103.38,2.8,7.142857,TRUE,standard,263,0.372,0.223,0,0,Friday,2022,0
UK,GBP,USD,web,230.38,287.97,4.8,1.25,FALSE,standard,4,0.892,0.407,0,0,Friday,2022,0
US,USD,USD,mobile,181.32,181.32,3.9,1,FALSE,standard,263,0.372,0.223,0,0,Friday,2022,0
US,USD,NGN,mobile,123.15,410.97,110.92,1111.111111,FALSE,unknown,298,0.68,0.166,0,0.25,Friday,2022,1
US,USD,CNY,mobile,117.41,117.41,2.71,7.142857,FALSE,standard,1018,0.784,0.087,0,0,Friday,2022,0
US,USD,USD,web,106.26,106.26,2.69,1,FALSE,standard,263,0.522,0.223,0,0,Friday,2022,0
UK,GBP,INR,mobile,212.48,265.6,4.25,104.166667,FALSE,standard,4,0.892,0.407,7,0,Saturday,2022,1
 US  ,USD,MXN,WEB,72.86,72.86,1.79,17.241379,FALSE,standard,298,0.336,0.166,1,0.2,Saturday,2022,0
UK,GBP,MXN,web,160.06,200.07,3.83,21.551724,FALSE,standard,4,0.892,0.407,0,0,Saturday,2022,0
US,USD,NGN,ATM,387.56,387.56,6.86,1111.111111,FALSE,standard,298,0.336,0.166,0,0.25,Saturday,2022,0
US,USD,USD,mobile,52.37,52.37,1.39,1,FALSE,standard,648,0.62,0.24,1,0,Saturday,2022,0
US,USD,CAD,mobile,285.78,285.78,5.53,1.351351,FALSE,standard,1018,0.934,0.087,0,0,Saturday,2022,0
US,USD,EUR,mobile,390.41,390.41,6.99,0.925926,FALSE,enhanced,367,0.939,0.176,0,0,Saturday,2022,0
US,USD,USD,mobile,9995.91,9995.91,150.92,1,FALSE,standard,1018,0.934,0.087,0,0,Saturday,2022,0
UK,GBP,EUR,mobile,102.09,410.97,110.92,1.157407,FALSE,unknown,4,0.68,0.407,1,0.05,Saturday,2022,0
US,USD,CAD,web,316.74,316.74,-1,1.351351,FALSE,standard,298,-0.1,0.166,0,0,Saturday,2022,0
CA,CAD,CNY,mobile,107.44,79.51,2.1,5.285714,FALSE,low,615,0.515,0.355,0,0,Sunday,2022,0
US,USD,CNY,web,85.68,85.68,1.91,7.142857,FALSE,standard,263,0.522,0.223,0,0,Sunday,2022,0
US,USD,NGN,mobile,473.89,473.89,-1,1111.111111,FALSE,enhanced,257,-0.1,0.257,0,0.25,Sunday,2022,0
UK,GBP,EUR,web,177.46,221.82,3.52,1.157407,FALSE,low,969,0.398,0.365,0,0.05,Sunday,2022,0
US,USD,GBP,mobile,299.98,299.98,4.88,0.8,FALSE,standard,298,0.336,0.166,0,0,Sunday,2022,0
UK,GBP,CNY,mobile,402.75,503.44,7.37,8.928571,FALSE,standard,4,0.892,0.407,1,0,Sunday,2022,0
UK,GBP,CNY,mobile,629.11,410.97,110.92,8.928571,FALSE,unknown,4,0.68,0.407,0,0,Sunday,2022,0
US,USD,GBP,web,141.6,141.6,3.57,0.8,FALSE,standard,298,0.336,0.166,0,0,Sunday,2022,0
US,USD,USD,mobile,245.96,245.96,4.16,1,FALSE,standard,298,0.336,0.166,0,0,Sunday,2022,0
UK,GBP,EUR,web,80.14,100.18,1.98,1.157407,FALSE,standard,4,0.892,0.407,0,0.05,Sunday,2022,0
US,USD,PHP,web,342.58,342.58,6.53,58.823529,FALSE,standard,147,0.551,0.391,0,0.1,Sunday,2022,0
US,USD,PHP,mobile,76.97,76.97,2.7,58.823529,FALSE,low,616,0.702,0.361,0,0.1,Monday,2022,0
US,USD,INR,ATM,86.53,86.53,2.65,83.333333,FALSE,standard,298,0.336,0.166,0,0,Monday,2022,0
 US  ,USD,EUR,mobille,83.49,410.97,110.92,0.925926,TRUE,unknown,298,0.68,0.166,0,0,Monday,2022,0
US,USD,GBP,mobile,122.19,122.19,2.54,0.8,FALSE,standard,1016,0.944,0.247,0,0,Monday,2022,0
US,USD,CNY,mobile,343.29,343.29,6.01,7.142857,FALSE,standard,1016,0.944,0.247,0,0,Monday,2022,0
US,USD,USD,web,92.69,92.69,2.83,1,TRUE,enhanced,661,0.92,0.259,7,0,Monday,2022,0
US,USD,GBP,web,95.61,95.61,1.89,0.8,TRUE,standard,1018,0.934,0.087,0,0,Monday,2022,0
US,USD,USD,mobile,187.85,187.85,4.13,1,TRUE,standard,298,0.336,0.166,0,0,Monday,2022,0
CA,CAD,CAD,mobile,83.83,62.04,2.06,1,FALSE,standard,947,0.625,0.268,0,0,Tuesday,2022,0
US,USD,USD,mobile,148.58,148.58,3.49,1,FALSE,enhanced,257,0.894,0.257,0,0,Tuesday,2022,0
CA,CAD,GBP,mobile,128.26,94.91,3.09,0.592,FALSE,standard,947,0.625,0.268,0,0,Tuesday,2022,0
US,USD,EUR,ATM,164.48,164.48,3.06,0.925926,FALSE,enhanced,367,0.789,0.176,0,0,Tuesday,2022,0
CA,CAD,NGN,web,55.36,40.97,1.72,822.222222,FALSE,standard,172,0.881,0.199,0,0,Tuesday,2022,0
US,USD,PHP,mobile,208.21,208.21,4.11,58.823529,FALSE,standard,1016,0.944,0.247,0,0.1,Tuesday,2022,0
US,USD,INR,mobile,109.27,109.27,2.37,83.333333,FALSE,standard,298,0.336,0.166,0,0,Tuesday,2022,0
US,USD,CAD,mobile,221.36,410.97,110.92,1.351351,FALSE,unknown,263,0.68,0.223,0,0,Tuesday,2022,0
US,USD,PHP,mobile,170.91,170.91,3.78,58.823529,FALSE,standard,34,0.427,0.068,0,0.1,Tuesday,2022,0
US,USD,CAD,mobile,80.42,80.42,1.62,1.351351,FALSE,standard,1018,0.934,0.087,0,0,Tuesday,2022,0
US,USD,CAD,ATM,64.38,64.38,2.87,1.351351,FALSE,standard,298,0.186,0.166,0,0,Tuesday,2022,0
US,USD,CAD,mobile,97.35,97.35,2.35,1.351351,FALSE,standard,147,0.551,0.391,0,0,Tuesday,2022,0
US,USD,EUR,web,41.83,410.97,110.92,0.925926,FALSE,unknown,298,0.68,0.166,0,0,Tuesday,2022,0
US,USD,GBP,mobile,140.62,140.62,3.3,0.8,TRUE,standard,298,0.336,0.166,0,0,Wednesday,2022,0
UK,GBP,GBP,mobile,107.92,134.9,2.85,1,FALSE,low,704,0.515,0.283,0,0,Wednesday,2022,0
US,USD,USD,mobile,83.27,83.27,2.54,1,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2022,0
US,USD,PHP,ATM,53.25,53.25,1.53,58.823529,FALSE,enhanced,367,0.789,0.176,0,0.1,Wednesday,2022,0
US,USD,EUR,web,139.47,139.47,3.46,0.925926,FALSE,standard,298,0.336,0.166,0,0,Wednesday,2022,0
US,USD,PHP,mobile,628.88,628.88,10.43,58.823529,FALSE,standard,263,0.522,0.223,0,0.1,Wednesday,2022,0
CA,CAD,USD,ATM,114.43,84.68,2.76,0.74,TRUE,low,214,0.596,0.233,1,0,Wednesday,2022,0
US,USD,CAD,web,355.33,355.33,6.28,1.351351,FALSE,standard,298,0.336,0.166,0,0,Thursday,2022,0
US,USD,EUR,MOBILE,73.03,73.03,1.91,0.925926,FALSE,unknown,263,0.522,0.223,1,0,Thursday,2022,0
US,USD,GBP,mobile,542.15,542.15,9.28,0.8,FALSE,standard,298,0.336,0.166,1,0,Thursday,2022,0
US,USD,NGN,web,127.18,127.18,2.97,1111.111111,FALSE,standard,1018,0.934,0.087,0,0.25,Thursday,2022,0
US,USD,CNY,mobile,250.58,250.58,4.97,7.142857,TRUE,standard,263,0.522,0.223,0,0,Thursday,2022,0
US,USD,USD,mobile,117.31,117.31,3.13,1,FALSE,standard,1018,0.934,0.087,0,0,Thursday,2022,0
CA,CAD,MXN,mobile,207.23,153.35,3.73,12.758621,FALSE,standard,947,0.625,0.268,0,0,Thursday,2022,0
US,USD,EUR,ATM,179.14,179.14,3.1,0.925926,FALSE,standard,147,0.401,0.391,0,0,Friday,2022,0
UK,GBP,INR,mobile,153.76,192.2,2.87,104.166667,FALSE,standard,4,0.892,0.407,0,0,Friday,2022,0
US,USD,PHP,web,52.12,52.12,1.95,58.823529,FALSE,standard,147,0.551,0.391,0,0.1,Friday,2022,0
US,USD,CNY,web,125.62,125.62,2.7,7.142857,FALSE,standard,263,0.522,0.223,0,0,Friday,2022,0
US,USD,NGN,web,231.09,231.09,3.69,1111.111111,FALSE,enhanced,367,0.939,0.176,0,0.25,Friday,2022,0
US,USD,PHP,mobile,159.06,159.06,3.32,58.823529,FALSE,standard,298,0.336,0.166,0,0.1,Friday,2022,0
US,USD,USD,web,280.09,280.09,4.65,1,FALSE,standard,263,0.522,0.223,0,0,Saturday,2022,0
US,USD,CNY,mobile,9992.29,9992.29,151.16,7.142857,FALSE,standard,263,0.522,0.223,0,0,Saturday,2022,0
US,USD,EUR,mobile,46.1,46.1,1.57,0.925926,FALSE,enhanced,257,0.894,0.257,0,0,Saturday,2022,0
US,USD,CNY,mobile,108.41,108.41,2.75,7.142857,FALSE,standard,263,0.522,0.223,1,0,Sunday,2022,0
US,USD,INR,mobile,348.46,348.46,6.63,83.333333,FALSE,standard,1018,0.934,0.087,0,0,Sunday,2022,0
UK,GBP,USD,mobile,215.15,268.94,4.74,1.25,FALSE,standard,684,0.833,0.241,1,0,Sunday,2022,0
UK,GBP,MXN,web,45.28,56.59,2.22,21.551724,TRUE,standard,4,0.892,0.407,1,0,Sunday,2022,1
US,USD,MXN,mobile,91.51,91.51,2.65,17.241379,FALSE,standard,147,0.551,0.391,0,0.2,Sunday,2022,1
US,USD,CNY,mobile,162.93,162.93,3.01,7.142857,FALSE,standard,147,0.551,0.391,0,0,Sunday,2022,0
US,USD,PHP,mobile,109.26,109.26,2.43,58.823529,FALSE,standard,1018,0.934,0.087,0,0.1,Sunday,2022,0
US,USD,EUR,mobile,206.2,206.2,3.84,0.925926,FALSE,standard,263,0.522,0.223,6,0,Sunday,2022,0
UK,GBP,USD,mobile,1576.87,1971.09,25.82,1.25,FALSE,standard,4,0.892,0.407,0,0,Sunday,2022,0
US,USD,CNY,mobile,187.89,187.89,3.38,7.142857,FALSE,standard,263,0.522,0.223,0,0,Sunday,2022,0
UK,GBP,CNY,ATM,412.59,515.74,7.6,8.928571,FALSE,standard,4,0.892,0.407,0,0,Monday,2022,0
US,USD,USD,ATM,120.78,120.78,1.85,1,FALSE,standard,147,0.551,0.391,0,0,Monday,2022,0
CA,CAD,USD,web,272.36,201.55,4.81,0.74,TRUE,standard,1035,0.497,0.236,0,0,Monday,2022,0
US,USD,USD,mobile,124.38,124.38,2.13,1,FALSE,enhanced,257,0.894,0.257,1,0,Monday,2022,0
US,USD,USD,mobile,1744.47,1744.47,26.89,1,FALSE,enhanced,257,0.894,0.257,0,0,Monday,2022,0
UK,GBP,PHP,web,393.67,492.09,6.07,73.529412,FALSE,standard,4,0.892,0.407,0,0,Monday,2022,0
US,USD,GBP,mobile,58.13,58.13,2.47,0.8,FALSE,standard,147,0.551,0.391,0,0,Monday,2022,0
CA,CAD,CNY,mobile,145.41,107.6,2.81,5.285714,FALSE,standard,947,0.625,0.268,0,0,Monday,2022,0
US,USD,PHP,mobile,306.71,306.71,5.47,58.823529,FALSE,standard,298,0.336,0.166,0,0.1,Tuesday,2022,0
UK,GBP,CNY,web,93.18,116.48,2.6,8.928571,FALSE,standard,4,0.892,0.407,0,0,Tuesday,2022,0
UK,GBP,CNY,web,140.75,175.94,2.88,8.928571,FALSE,standard,718,0.953,0.169,0,0,Tuesday,2022,0
US,USD,INR,ATM,433.34,433.34,6.93,83.333333,FALSE,standard,263,0.522,0.223,0,0,Thursday,2023,0
US,USD,CAD,mobile,190.3,190.3,3.06,1.351351,FALSE,enhanced,367,0.939,0.176,0,0,Tuesday,2022,0
US,USD,EUR,web,101.14,101.14,2.52,0.925926,FALSE,standard,147,0.551,0.391,0,0,Tuesday,2022,0
US,USD,EUR,mobile,9996.81,9996.81,150.6,0.925926,FALSE,standard,147,0.551,0.391,0,0,Tuesday,2022,0
US,USD,INR,mobile,254.39,254.39,4.39,83.333333,FALSE,enhanced,367,0.939,0.176,0,0,Tuesday,2022,0
US,USD,NGN,mobile,672.58,672.58,11.33,1111.111111,FALSE,standard,298,0.186,0.166,0,0.25,Tuesday,2022,0
UK,GBP,USD,mobile,307.37,384.21,6.1,1.25,TRUE,standard,4,0.892,0.407,0,0,Tuesday,2022,0
US,USD,MXN,mobile,107.89,107.89,3.67,17.241379,FALSE,standard,298,0.336,0.166,0,0.2,Tuesday,2022,0
US,USD,CNY,web,142.01,142.01,3.15,7.142857,FALSE,standard,263,0.522,0.223,0,0,Tuesday,2022,0
US,USD,EUR,mobile,189.83,189.83,3.02,0.925926,FALSE,standard,263,0.522,0.223,0,0,Tuesday,2022,0
US,USD,GBP,web,835.55,835.55,13.73,0.8,FALSE,enhanced,257,0.894,0.257,0,0,Wednesday,2022,0
UK,GBP,INR,mobile,147.13,183.91,2.71,104.166667,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2022,0
US,USD,PHP,mobile,29.41,29.41,1.12,58.823529,FALSE,standard,298,0.336,0.166,0,0.1,Wednesday,2022,0
US,USD,CAD,web,32.08,32.08,1.29,1.351351,FALSE,standard,1018,0.934,0.087,4,0,Wednesday,2022,0
UK,GBP,USD,mobile,56.76,70.95,2.06,1.25,FALSE,standard,4,0.892,0.407,0,0,Wednesday,2022,0
US,USD,GBP,ATM,263.2,263.2,4.46,0.8,FALSE,standard,1016,0.944,0.247,0,0,Wednesday,2022,0
